200000	200000	6784	50	4182.44	4155.76
220688	205000	6942	51	4277.58	4238.53
270552	208456	7068	52	4361.39	4336.07
344785	211332	7228	53	4451.39	4429.85
520130	216332	7273	54	4484.03	4454.11
522373	218575	7359	55	4541.71	4512.84
738529	222080	7371	56	4550.41	4524.32
1110271	226273	7649	57	4706.62	4627.23
1212544	231273	8259	58	5049.48	4641.94
1423610	236273	8280	59	5064.78	4661.30
1462253	241273	8583	60	5306.38	4904.28
1482370	246273	8780	61	5455.38	5055.48
1560028	251273	8788	62	5463.39	5076.18
1720476	256273	9631	63	5931.61	5329.09
1741789	261273	9805	64	6037.33	5604.92
1850319	266273	10330	65	6507.62	6027.41
1919196	271273	10398	66	6566.90	6099.74
1970168	275994	10518	67	6637.01	6166.61
3522301	277885	10562	68	6673.70	6455.79
3531087	282101	10680	69	6745.48	6563.65
3570436	287101	10836	70	6845.07	6738.59
3645911	292101	11001	71	6937.39	6832.98
3976426	297101	13295	72	8200.02	8089.91
4371842	298466	14113	73	8667.41	7483.53
4391789	303466	14257	74	8755.27	7589.69
4528228	308466	14394	75	8832.21	7966.68
4582431	313466	14933	76	9131.36	8008.83
4997929	318466	15065	77	9210.55	8035.01
