200000	200000	6904	49	4242.05	4194.21
217089	205000	7096	50	4353.91	4318.24
373814	210000	7118	51	4368.81	4336.80
406623	212548	7210	52	4430.06	4404.40
429303	217548	7365	53	4526.88	4498.95
469723	222548	7565	54	4652.63	4620.54
521264	227548	7712	55	4737.43	4711.05
700328	230672	7768	56	4783.48	4744.14
738230	234897	7838	57	4830.98	4801.33
851729	236449	7890	58	4864.43	4835.07
1149654	238415	7910	59	4878.92	4855.64
1245011	242003	7966	60	4911.80	4885.89
1315546	247003	8095	61	5026.93	5001.71
1353141	252003	8139	62	5054.03	5014.53
1395165	255396	8273	63	5138.76	5091.62
1448283	260396	8760	64	5409.63	5367.40
1470703	265396	8904	65	5495.41	5462.50
1714311	270396	9190	66	5755.73	5529.46
1918577	275396	9289	67	5811.79	5676.16
1952627	278061	9399	68	5886.12	5875.18
1985564	283061	9561	69	5989.49	5981.97
2207691	288061	9586	70	6004.90	5990.15
2442575	293061	9604	71	6017.03	5983.34
2489179	295008	9652	72	6048.28	6048.28
