200000	200000	7183	50	4476.41	4449.39
207248	202248	7297	51	4550.85	4520.39
218317	207248	7468	52	4657.15	4597.18
234764	211164	7574	53	4725.81	4656.32
270678	213334	7678	54	4791.29	4730.72
283931	218334	7870	55	4906.90	4874.60
310358	221662	7998	56	4989.73	4942.89
318847	226662	8182	57	5094.99	5042.97
337341	231449	8328	58	5185.63	5151.65
355490	236449	8501	59	5292.95	5247.29
360490	241449	8721	60	5434.34	5387.51
377654	246331	8871	61	5528.56	5485.88
380633	249310	8979	62	5607.94	5572.24
390284	250616	9025	63	5638.79	5597.56
399848	255180	9213	64	5761.74	5740.04
604610	260180	10309	65	6366.99	5825.86
841551	265180	10466	66	6500.67	6358.92
845511	268916	10506	67	6530.99	6324.28
866010	272489	10642	68	6616.13	5986.69
992474	277489	10678	69	6638.14	6030.63
1082535	282489	10691	70	6648.35	6235.84
1120599	287098	10725	71	6676.77	6286.96
1206350	291198	11621	72	7172.45	6781.15
1417583	296198	11660	73	7204.57	6777.16
1780196	301198	11773	74	7269.02	7228.90
1820298	304399	11891	75	7345.65	6974.46
1949959	309399	12474	76	7668.56	7367.51
2149060	314399	12570	77	7749.87	7336.68
2156900	319078	12764	78	7874.11	7317.60
2452044	324078	12885	79	7979.31	7815.69
2531015	325644	12993	80	8071.25	7905.72
2910718	326731	13017	81	8090.47	8052.08
4004108	326962	13033	82	8102.76	7578.64
4012337	331112	13175	83	8196.75	7853.35
4177425	334125	13203	84	8216.32	7947.77
4271696	338798	13241	85	8240.70	8008.91
4288786	342970	13317	86	8301.89	8008.77
4587848	347970	13330	87	8312.10	8267.47
4749526	352970	13413	88	8364.23	8345.17
4829838	357970	14784	89	9587.58	9224.02
4840470	362970	14972	90	9697.82	9671.54
4888869	366564	15086	91	9770.87	9745.27
