200000	200000	7166	52	4446.66	4402.88
234838	203268	7270	53	4528.55	4491.26
279838	208268	7287	54	4544.06	4495.72
297205	213268	7421	55	4623.94	4590.33
322581	217333	7573	56	4719.95	4685.07
344905	222333	7732	57	4821.04	4797.47
357967	227333	7843	58	4885.24	4852.54
365584	230640	7967	59	4967.95	4933.09
370584	235640	8161	60	5088.12	5071.24
377750	238649	8267	61	5165.10	5140.75
395307	243649	8450	62	5277.01	5241.17
423054	248276	8616	63	5389.03	5353.88
736882	248699	8650	64	5411.90	5377.57
760340	253617	8858	65	5550.07	5530.16
1025687	258617	8979	66	5625.15	5591.80
1031583	261318	9071	67	5686.81	5650.92
1037292	264761	9207	68	5773.34	5749.30
1068227	269761	9321	69	5839.17	5812.82
1209139	271647	9355	70	5860.66	5823.36
1241196	276647	9495	71	5942.72	5924.48
1247700	279843	9631	72	6027.17	6023.01
1305557	284570	9671	73	6052.64	6040.10
1310557	289570	9853	74	6159.30	6147.51
1333079	292092	9969	75	6232.06	6207.18
1535212	297092	10040	76	6292.16	6278.37
1631483	302092	10175	77	6402.65	6354.30
1636483	307092	10361	78	6506.94	6465.07
