10000	2.0
20000	1.0
30000	1.0
40000	2.0
50000	1.0
60000	1.0
70000	0.0
80000	1.0
90000	1.0
100000	2.0
110000	0.0
120000	2.0
130000	3.0
140000	1.0
150000	0.0
160000	2.0
170000	4.0
180000	1.0
190000	1.0
200000	1.0
210000	0.0
220000	1.0
230000	1.0
240000	0.0
250000	2.0
260000	2.0
270000	0.0
280000	0.0
290000	0.0
300000	0.0
310000	0.0
320000	0.0
330000	0.0
340000	2.0
350000	4.0
360000	1.0
370000	0.0
380000	3.0
390000	3.0
400000	2.0
410000	5.0
420000	2.0
430000	5.0
440000	6.0
450000	2.0
460000	2.0
470000	3.0
480000	5.0
490000	9.0
500000	14.0
510000	10.0
520000	18.0
530000	30.0
540000	8.0
550000	19.0
560000	23.0
570000	15.0
580000	31.0
590000	45.0
600000	13.0
610000	38.0
620000	24.0
630000	15.0
640000	15.0
650000	35.0
660000	33.0
670000	29.0
680000	58.0
690000	44.0
700000	40.0
710000	52.0
720000	45.0
730000	51.0
740000	53.0
750000	53.0
760000	46.0
770000	64.0
780000	66.0
790000	48.0
800000	54.0
810000	49.0
820000	62.0
830000	47.0
840000	78.0
850000	48.0
860000	45.0
870000	56.0
880000	50.0
890000	50.0
900000	52.0
910000	55.0
920000	63.0
930000	47.0
940000	67.0
950000	57.0
960000	51.0
970000	47.0
980000	43.0
990000	47.0
1000000	63.0
1010000	68.0
1020000	70.0
1030000	73.0
1040000	64.0
1050000	67.0
1060000	66.0
1070000	63.0
1080000	74.0
1090000	56.0
1100000	52.0
1110000	58.0
1120000	69.0
1130000	59.0
1140000	72.0
1150000	71.0
1160000	47.0
1170000	59.0
1180000	55.0
1190000	48.0
1200000	62.0
1210000	76.0
1220000	65.0
1230000	71.0
1240000	77.0
1250000	73.0
1260000	66.0
1270000	68.0
1280000	67.0
1290000	49.0
1300000	62.0
1310000	70.0
1320000	65.0
1330000	65.0
1340000	68.0
1350000	81.0
1360000	71.0
1370000	63.0
1380000	73.0
1390000	65.0
1400000	76.0
1410000	75.0
1420000	72.0
1430000	70.0
1440000	79.0
1450000	61.0
1460000	80.0
1470000	74.0
1480000	85.0
1490000	63.0
1500000	80.0
1510000	74.0
1520000	66.0
1530000	84.0
1540000	74.0
1550000	75.0
1560000	66.0
1570000	86.0
1580000	77.0
1590000	85.0
1600000	74.0
1610000	68.0
1620000	78.0
1630000	87.0
1640000	82.0
1650000	78.0
1660000	94.0
1670000	84.0
1680000	69.0
1690000	90.0
1700000	95.0
1710000	74.0
1720000	79.0
1730000	76.0
1740000	59.0
1750000	55.0
1760000	95.0
1770000	83.0
1780000	83.0
1790000	67.0
1800000	84.0
1810000	87.0
1820000	85.0
1830000	70.0
1840000	82.0
1850000	81.0
1860000	88.0
1870000	94.0
1880000	94.0
1890000	89.0
1900000	78.0
1910000	91.0
1920000	86.0
1930000	78.0
1940000	82.0
1950000	81.0
1960000	94.0
1970000	83.0
1980000	68.0
1990000	92.0
2000000	95.0
2010000	95.0
2020000	66.0
2030000	92.0
2040000	95.0
2050000	75.0
2060000	92.0
2070000	92.0
2080000	102.0
2090000	97.0
2100000	92.0
2110000	96.0
2120000	62.0
2130000	78.0
2140000	66.0
2150000	92.0
2160000	83.0
2170000	88.0
2180000	92.0
2190000	87.0
2200000	85.0
2210000	76.0
2220000	80.0
2230000	96.0
2240000	87.0
2250000	100.0
2260000	87.0
2270000	77.0
2280000	105.0
2290000	96.0
2300000	89.0
2310000	79.0
2320000	69.0
2330000	78.0
2340000	100.0
2350000	41.0
2360000	91.0
2370000	91.0
2380000	96.0
2390000	93.0
2400000	93.0
2410000	77.0
2420000	104.0
2430000	99.0
2440000	94.0
2450000	91.0
2460000	94.0
2470000	72.0
2480000	85.0
2490000	81.0
2500000	88.0
2510000	67.0
2520000	75.0
2530000	95.0
2540000	99.0
2550000	86.0
2560000	88.0
2570000	86.0
2580000	90.0
2590000	102.0
2600000	88.0
2610000	90.0
2620000	82.0
2630000	84.0
2640000	82.0
2650000	82.0
2660000	101.0
2670000	101.0
2680000	101.0
2690000	98.0
2700000	76.0
2710000	89.0
2720000	80.0
2730000	92.0
2740000	93.0
2750000	97.0
2760000	84.0
2770000	94.0
2780000	86.0
2790000	104.0
2800000	77.0
2810000	95.0
2820000	84.0
2830000	89.0
2840000	103.0
2850000	87.0
2860000	105.0
2870000	105.0
2880000	96.0
2890000	87.0
2900000	85.0
2910000	68.0
2920000	94.0
2930000	86.0
2940000	97.0
2950000	85.0
2960000	78.0
2970000	107.0
2980000	92.0
2990000	102.0
3000000	112.0
3010000	97.0
3020000	96.0
3030000	91.0
3040000	89.0
3050000	85.0
3060000	93.0
3070000	89.0
3080000	90.0
3090000	97.0
3100000	97.0
3110000	99.0
3120000	95.0
3130000	102.0
3140000	103.0
3150000	103.0
3160000	95.0
3170000	93.0
3180000	98.0
3190000	93.0
3200000	85.0
3210000	93.0
3220000	102.0
3230000	86.0
3240000	81.0
3250000	96.0
3260000	104.0
3270000	88.0
3280000	82.0
3290000	106.0
3300000	100.0
3310000	94.0
3320000	85.0
3330000	104.0
3340000	103.0
3350000	105.0
3360000	110.0
3370000	93.0
3380000	103.0
3390000	99.0
3400000	95.0
3410000	103.0
3420000	101.0
3430000	86.0
3440000	81.0
3450000	94.0
3460000	88.0
3470000	92.0
3480000	98.0
3490000	87.0
3500000	104.0
3510000	75.0
3520000	93.0
3530000	60.0
3540000	102.0
3550000	92.0
3560000	102.0
3570000	103.0
3580000	86.0
3590000	91.0
3600000	60.0
3610000	94.0
3620000	87.0
3630000	85.0
3640000	101.0
3650000	103.0
3660000	82.0
3670000	97.0
3680000	101.0
3690000	94.0
3700000	88.0
3710000	95.0
3720000	91.0
3730000	86.0
3740000	102.0
3750000	106.0
3760000	95.0
3770000	74.0
3780000	87.0
3790000	94.0
3800000	90.0
3810000	111.0
3820000	100.0
3830000	101.0
3840000	103.0
3850000	112.0
3860000	85.0
3870000	101.0
3880000	74.0
3890000	96.0
3900000	98.0
3910000	100.0
3920000	85.0
3930000	75.0
3940000	65.0
3950000	101.0
3960000	83.0
3970000	68.0
3980000	85.0
3990000	89.0
4000000	79.0
4010000	97.0
4020000	86.0
4030000	97.0
4040000	90.0
4050000	107.0
4060000	105.0
4070000	95.0
4080000	77.0
4090000	91.0
4100000	94.0
4110000	99.0
4120000	95.0
4130000	100.0
4140000	99.0
4150000	101.0
4160000	96.0
4170000	83.0
4180000	101.0
4190000	93.0
4200000	98.0
4210000	98.0
4220000	83.0
4230000	94.0
4240000	85.0
4250000	77.0
4260000	86.0
4270000	93.0
4280000	89.0
4290000	82.0
4300000	87.0
4310000	99.0
4320000	98.0
4330000	97.0
4340000	97.0
4350000	90.0
4360000	84.0
4370000	65.0
4380000	94.0
4390000	109.0
4400000	109.0
4410000	108.0
4420000	106.0
4430000	87.0
4440000	102.0
4450000	84.0
4460000	94.0
4470000	85.0
4480000	89.0
4490000	91.0
4500000	66.0
4510000	83.0
4520000	86.0
4530000	95.0
4540000	85.0
4550000	107.0
4560000	102.0
4570000	87.0
4580000	72.0
4590000	68.0
4600000	95.0
4610000	88.0
4620000	87.0
4630000	95.0
4640000	109.0
4650000	94.0
4660000	85.0
4670000	87.0
4680000	107.0
4690000	85.0
4700000	101.0
4710000	103.0
4720000	93.0
4730000	97.0
4740000	92.0
4750000	98.0
4760000	85.0
4770000	68.0
4780000	54.0
4790000	82.0
4800000	65.0
4810000	38.0
4820000	70.0
4830000	90.0
4840000	94.0
4850000	98.0
4860000	101.0
4870000	82.0
4880000	86.0
4890000	94.0
4900000	84.0
4910000	57.0
4920000	84.0
4930000	82.0
4940000	91.0
4950000	85.0
4960000	82.0
4970000	105.0
4980000	93.0
4990000	100.0
5000000	73.0
