200000	200000	7203	50	4440.96	4392.62
291162	205000	7499	51	4609.33	4463.63
295824	209662	7657	52	4706.56	4604.97
456939	214662	7660	53	4710.30	4619.25
699866	219662	7929	54	4860.15	4722.42
708026	222822	8061	55	4945.17	4836.67
721713	226509	8199	56	5027.25	4984.02
730196	228699	8277	57	5082.30	5030.08
806697	233699	8286	58	5091.72	5054.34
929413	238699	8314	59	5109.34	5070.69
969965	243699	8497	60	5218.76	5161.59
997866	247287	8593	61	5277.77	5230.05
1030935	252287	8646	62	5313.21	5280.49
1146088	257287	9030	63	5540.53	5328.70
1169636	260941	9144	64	5612.20	5588.55
1202394	265941	9357	65	5759.20	5547.83
1248076	268403	9455	66	5825.55	5775.61
1254448	270280	9499	67	5856.69	5819.33
1278812	275280	9705	68	5989.44	5924.57
