200000	200000	7200	48	4451.54	4424.28
215117	203627	7328	49	4532.13	4484.47
238777	208627	7501	50	4638.15	4596.85
265555	211149	7595	51	4707.15	4676.80
285555	216149	7781	52	4825.22	4815.89
383668	221149	7812	53	4844.62	4813.33
497721	225023	7842	54	4869.46	4843.69
512088	227309	7928	55	4922.28	4902.95
544853	230745	8054	56	4999.46	4976.53
576458	235745	8242	57	5115.65	5080.61
585603	240745	8434	58	5230.57	5196.92
665045	245745	8585	59	5361.72	5363.91
763074	250745	8766	60	5523.13	5402.93
810916	252623	8850	61	5579.70	5575.24
1206731	257623	8939	62	5631.38	5611.34
1245383	259909	9013	63	5679.69	5662.20
