200000	200000	7131	51	4407.33	4370.21
217849	203677	7269	52	4501.19	4441.20
318355	208677	7312	53	4529.27	4460.03
331697	210717	7398	54	4582.94	4558.61
341487	215717	7540	55	4672.47	4618.97
344883	219113	7692	56	4771.25	4725.28
382247	223551	7886	57	4888.94	4851.64
393346	225478	7968	58	4939.03	4909.31
415811	228230	8066	59	5003.99	4980.73
532889	233230	8081	60	5013.91	4940.97
542889	238230	8275	61	5137.94	5065.14
548797	241609	8379	62	5202.73	5194.97
804709	245803	8495	63	5269.26	5236.89
818070	250803	8644	64	5354.87	5319.53
1063680	255803	8868	65	5494.99	5476.86
1073680	260803	8989	66	5563.14	5550.98
1497264	261559	9045	67	5599.48	5580.98
1700523	266494	9665	68	5943.55	5897.87
1714947	269905	9787	69	6015.46	5985.47
1824812	274905	10145	70	6214.34	6196.19
1829714	279807	10345	71	6331.87	6291.94
1882706	284807	10583	72	6472.75	6308.63
1891697	288798	10735	73	6565.98	6487.73
1935380	293798	10863	74	6642.28	6620.71
2492715	298798	10952	75	6692.85	6660.90
