200000	200000	7278	48	4527.92	4470.75
214506	204506	7444	49	4636.78	4598.92
216810	206810	7508	50	4678.90	4608.08
234973	210563	7670	51	4784.56	4724.83
239973	215563	7869	52	4905.03	4844.44
289176	220499	8063	53	5030.20	4974.45
440520	225499	8082	54	5045.78	5027.38
563489	230499	8100	55	5058.19	5044.81
589123	235499	8132	56	5078.00	5033.08
621715	240499	8285	57	5169.56	5130.31
718695	244558	8761	58	5435.23	5329.65
732930	249558	8964	59	5555.64	5456.89
755932	254558	9122	60	5656.74	5551.63
765702	259328	9308	61	5783.28	5737.87
795784	264328	9495	62	5904.15	5878.84
805784	269328	9660	63	6000.63	5999.24
962874	274328	9694	64	6023.91	5909.32
1006653	277754	9828	65	6110.72	6082.69
