200000	200000	6891	49	4248.67	4189.78
245660	204940	7005	50	4321.34	4285.63
249043	208323	7163	51	4429.65	4393.80
268532	212812	7351	52	4543.36	4523.72
278500	215685	7467	53	4621.75	4602.95
308754	218976	7603	54	4706.88	4682.64
319278	220929	7693	55	4762.60	4712.19
417102	225929	8236	56	5245.95	5200.82
422102	230929	8376	57	5338.26	5269.96
697567	235929	8443	58	5398.23	5332.99
724065	237562	8555	59	5495.14	5432.34
729065	242562	8658	60	5581.13	5526.62
734065	247562	8842	61	5695.41	5678.50
776431	252562	9030	62	5811.75	5803.76
