200000	200000	6914	46	4174.66	4105.92
208349	203349	7050	47	4260.49	4199.38
216348	208349	7182	48	4343.00	4286.04
231591	210806	7280	49	4407.26	4370.08
239870	215806	7418	50	4489.05	4448.85
248678	218828	7514	51	4549.45	4503.48
257801	222951	7652	52	4632.22	4567.83
260216	225366	7768	53	4710.30	4679.85
335167	230366	8170	54	4974.43	4922.71
392212	235366	9279	55	5954.05	5497.14
469841	240366	9396	56	6028.63	5375.18
581484	245366	9427	57	6053.58	5461.65
586484	250366	9442	58	6064.89	5473.13
599506	255366	9461	59	6080.19	5494.10
714869	260366	9512	60	6112.66	5574.37
777317	265366	9812	61	6286.85	5810.72
807875	270366	9892	62	6335.26	5896.77
813613	274467	10054	63	6434.06	6150.98
824104	279467	10211	64	6530.59	5900.00
1100966	284467	11291	65	7132.32	6542.02
1138351	289467	11571	66	7315.68	6613.71
1141808	292924	11655	67	7371.02	6431.62
1230798	297924	11705	68	7404.09	6578.75
1277139	302924	11772	69	7458.52	6916.26
1391623	307924	11834	70	7496.19	7228.04
1422346	312924	12024	71	7607.24	7272.69
1657173	317924	12459	72	7996.21	7996.33
1925222	322924	12467	73	8002.84	7958.67
1938133	324621	12525	74	8044.44	7781.07
1999794	329621	12551	75	8061.64	7758.41
2091412	334621	12588	76	8090.59	7786.43
2114796	339621	12619	77	8113.46	7817.29
2309934	344621	12856	78	8250.87	7957.54
2344051	348381	12894	79	8280.79	8052.21
2621582	348905	12912	80	8294.18	8064.79
2746273	349129	12934	81	8310.46	8120.52
2788849	352302	12970	82	8335.13	8260.18
