200000	200000	7192	50	4495.64	4461.18
226411	205000	7382	51	4612.24	4546.20
258944	208532	7504	52	4686.37	4645.36
275668	212845	7656	53	4776.84	4717.23
280052	217229	7776	54	4849.87	4779.33
326308	220684	7954	55	4964.09	4917.99
386308	225684	8499	56	5451.61	5412.64
424472	230684	8693	57	5569.99	5448.82
441727	233555	8817	58	5646.46	5537.97
443128	234956	8891	59	5699.62	5612.34
492275	239956	8952	60	5753.53	5717.55
588472	244956	8957	61	5757.96	5722.27
659764	248561	10117	62	6405.59	6332.16
683190	250919	10199	63	6458.29	6405.13
778007	255919	10246	64	6499.12	6111.59
796643	260173	10364	65	6571.60	6407.85
894121	265173	10690	66	6752.50	6591.88
976711	270173	10823	67	6866.06	6655.38
990692	270977	10859	68	6889.34	6691.75
1278664	275977	10900	69	6916.31	6889.15
1287095	280977	11058	70	7010.48	6897.77
1412280	285977	11871	71	7460.13	7352.23
1478880	289906	11909	72	7484.51	7377.29
1638993	294906	12476	73	7798.34	7794.63
1646133	299651	12610	74	7887.01	7956.21
1766737	304651	12839	75	8015.17	8088.35
1894988	309651	13007	76	8164.45	8240.55
2373312	313273	13161	77	8264.18	7805.47
2409156	317614	13319	78	8359.32	8040.85
2423145	322614	13516	79	8476.44	8265.32
2433145	327614	13538	80	8493.14	8283.01
2566240	331673	13776	81	8628.07	8772.71
2618907	336673	13799	82	8643.93	8669.61
2626394	340472	13923	83	8723.87	8780.66
2741964	344586	14005	84	8774.49	8837.53
