200000	200000	7264	51	4487.58	4421.75
213933	205000	7448	52	4602.26	4648.55
218871	209938	7616	53	4703.36	4761.44
249244	214938	7821	54	4827.64	4826.08
268877	218787	7997	55	4929.90	4938.33
294701	222085	8143	56	5019.46	4969.04
296205	223589	8223	57	5080.77	5037.95
311205	228589	8373	58	5170.54	5137.05
321097	233589	8574	59	5293.32	5269.56
504285	235115	8758	60	5415.91	5385.04
591367	240115	8771	61	5427.28	5394.17
600259	244859	8935	62	5527.11	5491.06
631990	249859	9094	63	5617.52	5569.79
636090	253959	9230	64	5705.04	5660.78
651090	258959	9415	65	5825.27	5786.64
688832	263959	9448	66	5850.57	5812.74
906144	268959	9560	67	5916.41	5885.46
