200000	200000	7211	51	4437.53	4397.90
213264	205000	7401	52	4555.51	4517.14
257086	209847	7545	53	4642.27	4654.33
361204	214847	7584	54	4675.08	4691.74
367517	217226	7664	55	4728.07	4676.12
383236	221880	7820	56	4838.37	5002.91
408142	226880	8037	57	4987.27	4961.57
438524	231880	8207	58	5090.10	5043.33
451857	235213	8327	59	5159.52	5111.34
569807	240213	8334	60	5165.75	5131.47
591503	245213	8355	61	5178.96	5155.08
597309	246019	8395	62	5212.76	5332.65
672198	251019	9170	63	5640.85	5587.59
677095	255916	9342	64	5744.37	5701.52
704341	260859	9500	65	5847.14	5832.16
745858	265859	9518	66	5859.96	5852.81
860060	270859	9530	67	5869.48	5826.90
879797	272784	9608	68	5922.14	5885.65
957410	277202	9768	69	6015.61	6007.91
