200000	200000	6962	50	4248.70	4321.27
213089	202609	7044	51	4302.56	4368.69
223436	207609	7191	52	4394.90	4372.71
228436	212609	7387	53	4513.81	4442.74
249003	215628	7485	54	4571.15	4513.01
257805	220628	7704	55	4704.51	4656.51
311177	225628	7721	56	4715.53	4672.67
321177	230628	7758	57	4741.70	4711.81
374828	235628	7802	58	4768.79	4748.60
502383	238091	7850	59	4797.28	4781.53
507383	243091	8052	60	4911.16	4855.97
539560	248091	8193	61	4990.30	4935.22
547745	253091	8774	62	5310.72	5120.82
557745	258091	8930	63	5404.48	5221.87
774225	261089	8958	64	5422.67	5439.56
789225	266089	9118	65	5519.32	5556.89
