10000	1.0
20000	0.0
30000	5.0
40000	2.0
50000	2.0
60000	1.0
70000	3.0
80000	2.0
90000	1.0
100000	4.0
110000	1.0
120000	3.0
130000	1.0
140000	3.0
150000	2.0
160000	2.0
170000	3.0
180000	3.0
190000	2.0
200000	1.0
210000	2.0
220000	4.0
230000	2.0
240000	3.0
250000	3.0
260000	1.0
270000	2.0
280000	1.0
290000	0.0
300000	1.0
310000	0.0
320000	3.0
330000	1.0
340000	1.0
350000	1.0
360000	1.0
370000	1.0
380000	1.0
390000	2.0
400000	0.0
410000	0.0
420000	2.0
430000	6.0
440000	3.0
450000	2.0
460000	2.0
470000	4.0
480000	4.0
490000	5.0
500000	7.0
510000	0.0
520000	5.0
530000	1.0
540000	3.0
550000	2.0
560000	2.0
570000	3.0
580000	2.0
590000	3.0
600000	1.0
610000	1.0
620000	5.0
630000	2.0
640000	18.0
650000	25.0
660000	60.0
670000	123.0
680000	124.0
690000	131.0
700000	138.0
710000	139.0
720000	152.0
730000	139.0
740000	142.0
750000	141.0
760000	149.0
770000	144.0
780000	150.0
790000	149.0
800000	157.0
810000	159.0
820000	150.0
830000	159.0
840000	163.0
850000	160.0
860000	170.0
870000	163.0
880000	173.0
890000	164.0
900000	167.0
910000	172.0
920000	170.0
930000	172.0
940000	165.0
950000	168.0
960000	172.0
970000	180.0
980000	173.0
990000	173.0
1000000	176.0
1010000	178.0
1020000	174.0
1030000	175.0
1040000	180.0
1050000	182.0
1060000	181.0
1070000	181.0
1080000	179.0
1090000	185.0
1100000	175.0
1110000	182.0
1120000	184.0
1130000	183.0
1140000	185.0
1150000	185.0
1160000	178.0
1170000	182.0
1180000	174.0
1190000	179.0
1200000	185.0
1210000	181.0
1220000	177.0
1230000	179.0
1240000	188.0
1250000	189.0
1260000	190.0
1270000	184.0
1280000	183.0
1290000	189.0
1300000	186.0
1310000	190.0
1320000	191.0
1330000	187.0
1340000	184.0
1350000	188.0
1360000	184.0
1370000	184.0
1380000	193.0
1390000	190.0
1400000	191.0
1410000	189.0
1420000	190.0
1430000	187.0
1440000	187.0
1450000	184.0
1460000	183.0
1470000	194.0
1480000	192.0
1490000	189.0
1500000	192.0
1510000	190.0
1520000	192.0
1530000	183.0
1540000	190.0
1550000	194.0
1560000	194.0
1570000	195.0
1580000	192.0
1590000	187.0
1600000	196.0
1610000	195.0
1620000	194.0
1630000	193.0
1640000	194.0
1650000	197.0
1660000	187.0
1670000	193.0
1680000	193.0
1690000	193.0
1700000	188.0
1710000	191.0
1720000	194.0
1730000	194.0
1740000	188.0
1750000	190.0
1760000	193.0
1770000	195.0
1780000	191.0
1790000	189.0
1800000	196.0
1810000	192.0
1820000	196.0
1830000	195.0
1840000	194.0
1850000	191.0
1860000	193.0
1870000	197.0
1880000	193.0
1890000	196.0
1900000	195.0
1910000	195.0
1920000	194.0
1930000	194.0
1940000	193.0
1950000	194.0
1960000	193.0
1970000	190.0
1980000	193.0
1990000	197.0
2000000	198.0
2010000	197.0
2020000	193.0
2030000	197.0
2040000	193.0
2050000	196.0
2060000	197.0
2070000	196.0
2080000	195.0
2090000	195.0
2100000	191.0
2110000	196.0
2120000	192.0
2130000	193.0
2140000	199.0
2150000	193.0
2160000	191.0
2170000	192.0
2180000	194.0
2190000	191.0
2200000	194.0
2210000	191.0
2220000	196.0
2230000	194.0
2240000	194.0
2250000	190.0
2260000	194.0
2270000	194.0
2280000	194.0
2290000	194.0
2300000	194.0
2310000	196.0
2320000	190.0
2330000	198.0
2340000	194.0
2350000	183.0
2360000	189.0
2370000	195.0
2380000	196.0
2390000	191.0
2400000	195.0
2410000	196.0
2420000	194.0
2430000	193.0
2440000	195.0
2450000	197.0
2460000	196.0
2470000	193.0
2480000	197.0
2490000	194.0
2500000	197.0
2510000	195.0
2520000	197.0
2530000	194.0
2540000	196.0
2550000	199.0
2560000	192.0
2570000	194.0
2580000	200.0
2590000	191.0
2600000	196.0
2610000	191.0
2620000	197.0
2630000	194.0
2640000	197.0
2650000	194.0
2660000	196.0
2670000	194.0
2680000	193.0
2690000	194.0
2700000	199.0
2710000	198.0
2720000	199.0
2730000	192.0
2740000	197.0
2750000	195.0
2760000	199.0
2770000	196.0
2780000	198.0
2790000	193.0
2800000	197.0
2810000	198.0
2820000	195.0
2830000	192.0
2840000	197.0
2850000	197.0
2860000	198.0
2870000	196.0
2880000	197.0
2890000	195.0
2900000	196.0
2910000	194.0
2920000	199.0
2930000	197.0
2940000	196.0
2950000	194.0
2960000	197.0
2970000	197.0
2980000	198.0
2990000	196.0
3000000	198.0
