200000	200000	7003	49	4347.84	4308.55
294833	201728	7061	50	4397.75	4420.04
299833	206728	8332	51	5249.00	4736.23
304833	211728	8488	52	5364.53	5273.63
317185	216728	8652	53	5461.30	5075.95
338380	221728	8813	54	5571.74	5131.21
379976	226728	9017	55	5705.49	5275.99
455380	227149	9263	56	5923.84	5494.62
469853	230308	9311	57	5953.01	5466.77
483746	235308	9494	58	6060.36	5583.35
491762	240308	9648	59	6151.63	5780.42
522790	245280	9794	60	6238.10	5785.06
553671	249140	9960	61	6355.21	6314.61
686163	249844	10142	62	6473.93	6430.01
692881	252736	10264	63	6549.30	6113.78
698375	255071	10376	64	6620.56	6157.12
738321	259192	10520	65	6710.79	6253.84
810160	264192	12772	66	7951.45	6736.48
835563	269192	12929	67	8047.28	6840.84
881405	270644	13625	68	8666.69	7469.98
929797	275644	17340	69	10711.13	8695.29
941962	278095	17424	70	10767.01	8922.56
1041681	280098	18410	71	11648.31	9683.93
1048075	284345	18578	72	11755.18	9709.56
1052703	288973	18738	73	11859.74	8773.35
1151226	293973	22854	74	14122.92	10279.52
1294446	298973	23041	75	14232.87	11870.35
1302646	303973	23708	76	14612.73	12603.68
1310532	307298	23990	77	14770.44	11593.66
1353323	310681	24138	78	14868.41	10256.22
1371412	315681	24330	79	14984.71	10376.30
1422305	317957	24832	80	15266.05	11983.92
1437554	322957	24849	81	15279.15	13541.92
1442554	327957	24968	82	15350.36	13830.77
1471133	332957	26318	83	16529.05	13053.79
1547247	337139	26358	84	16560.07	13081.67
1735337	337442	26554	85	16671.23	13157.43
