200000	200000	6904	49	4242.05	4179.47
206345	201558	6990	50	4304.66	4263.18
290448	206558	9573	51	5725.61	4272.83
293531	209641	9693	52	5808.43	4352.40
312788	213077	9781	53	5865.12	4431.06
315523	215812	9855	54	5918.82	4487.71
319699	219988	10023	55	6033.32	4616.14
332658	223117	10175	56	6136.96	4697.69
357655	228117	10359	57	6243.32	4814.77
389416	233117	10506	58	6329.22	6284.47
419247	235698	10584	59	6376.42	5856.85
469858	240698	10724	60	6459.31	5883.53
488614	245698	10903	61	6578.42	6340.28
553836	250698	13154	62	8624.19	7763.35
635321	255698	13393	63	8804.58	7611.73
826867	260202	15335	64	10542.33	8653.68
831867	265202	15486	65	10628.64	8883.27
1012903	265650	15550	66	10683.54	8958.36
