200000	200000	7235	52	4486.67	4473.09
279121	205000	7422	53	4614.64	4599.96
348839	210000	11415	54	6820.10	4881.43
358585	214746	11599	55	6938.54	4951.82
366783	217944	11769	56	7049.28	4854.31
381709	222944	11977	57	7173.15	4984.25
465523	227944	12148	58	7327.53	5143.35
487018	228831	12178	59	7350.97	5371.41
491985	233798	12390	60	7477.17	5372.49
498136	236153	12468	61	7529.75	7601.74
554637	241153	15536	62	9342.72	9278.36
590428	246153	15721	63	9450.47	5859.28
634409	250397	15869	64	9537.35	6883.58
1030326	255397	18835	65	11196.14	8483.08
1134429	260397	22534	66	14511.05	11800.07
