200000	200000	6739	50	4213.30	4180.91
229494	201385	6791	51	4250.21	4242.91
236393	203284	6849	52	4286.96	4282.72
285297	208284	6918	53	4345.26	4346.82
312931	213284	8043	54	4988.08	4414.48
317931	218284	8192	55	5078.83	4509.78
367649	222055	8328	56	5166.05	4630.16
382649	227055	11616	57	7122.33	6501.90
409997	232055	11763	58	7214.29	6105.88
414997	237055	11912	59	7314.07	5725.30
506209	239419	12004	60	7368.11	5976.38
1556538	239558	12026	61	7383.01	6095.66
3704158	244558	12058	62	7410.04	6238.19
3726977	248645	12212	63	7508.53	7094.17
3768531	253645	14534	64	8787.23	8174.17
3805666	257188	14650	65	8861.38	7211.14
3896767	262188	18508	66	10985.90	8558.63
