200000	200000	6914	46	4174.66	4110.85
220086	205000	7083	47	4274.89	4233.21
328784	210000	7136	48	4315.02	4260.11
334153	215000	8544	49	5090.96	5068.71
358170	219696	8686	50	5174.01	4409.58
369966	223373	8832	51	5261.87	4516.75
406510	228373	8978	52	5353.60	4766.56
480916	231642	10158	53	6399.68	6003.25
485011	233339	10234	54	6450.47	6055.25
505470	235376	10330	55	6510.87	6252.85
524957	237506	10432	56	6592.43	6341.22
549957	242506	11485	57	7186.40	6106.35
558845	247506	11652	58	7287.73	6382.34
563845	252506	11879	59	7429.33	6558.52
637579	257506	12859	60	7981.96	7118.68
790448	262506	13151	61	8147.98	7406.25
946676	264621	13439	62	8311.22	7583.25
1410714	268681	13489	63	8341.49	8081.02
1420893	271935	13573	64	8390.45	7921.48
1523666	276935	13725	65	8494.89	8109.60
1584639	281935	15131	66	9695.73	9277.91
1594639	286935	16713	67	10565.87	10114.47
1673011	291106	18147	68	11847.13	10969.44
1675440	293535	18225	69	11897.64	11263.74
1680440	298535	18425	70	12015.72	11975.29
1703333	302062	18539	71	12092.93	12233.67
1722405	305375	18683	72	12181.77	12051.24
1748674	308261	18789	73	12255.29	11255.57
1878564	309817	18883	74	12337.61	12256.41
1888852	314817	19180	75	12546.96	12487.00
1908324	318891	19330	76	12640.48	11706.24
1918324	323891	19578	77	12810.50	11912.07
1927355	327922	19744	78	12919.05	12888.35
2038777	332922	20854	79	13533.71	13160.36
2047012	337922	21010	80	13632.61	12732.89
2057012	342922	21175	81	13732.15	12970.69
2075681	347012	21337	82	13841.97	13048.57
2166603	352012	21478	83	13923.49	12848.81
2237104	353803	21804	84	14212.81	13059.98
2242104	358803	21952	85	14301.08	13159.78
2282087	363803	22128	86	14409.98	13608.54
2430896	368803	22190	87	14447.66	13637.35
