200000	200000	6784	50	4182.44	4143.74
229307	204447	6904	51	4259.25	4202.85
367171	209447	7092	52	4366.43	4317.33
1732065	214447	7152	53	4402.19	4369.42
3166988	216997	7188	54	4425.47	4398.75
3216801	221997	7373	55	4550.55	4535.80
3228226	226997	7540	56	4656.04	4651.73
3238132	231903	7728	57	4775.60	4770.35
3252869	234559	7810	58	4831.92	4833.91
3512019	239559	8878	59	5422.08	4840.33
3521435	244559	9082	60	5546.37	4994.96
3566354	248004	9208	61	5624.63	5058.21
3673047	248885	9230	62	5639.52	5073.75
3801031	253885	9888	63	6069.34	5274.24
