200000	200000	7200	48	4451.54	4448.63
223787	204068	7344	49	4537.61	4481.70
246914	209068	7517	50	4643.62	4624.23
277798	211590	7611	51	4712.62	4704.18
280729	214521	7705	52	4773.30	4758.22
288106	216898	7793	53	4835.54	4923.23
470172	221898	7811	54	4847.26	4810.03
570153	226898	9380	55	5710.80	5479.92
667120	231898	9440	56	5765.40	5422.34
703324	236898	9601	57	5875.61	5545.11
708324	241898	9771	58	5982.89	5682.98
722233	245807	9967	59	6098.21	5806.27
731952	247595	10011	60	6125.89	5788.66
775332	251812	10157	61	6220.68	5896.02
1347932	256812	14021	62	8345.43	6542.38
1362932	261812	14228	63	8466.11	6967.85
1424600	266812	15320	64	9076.41	8160.97
1642995	267580	15370	65	9108.22	8198.16
1675178	270638	15638	66	9260.33	8519.07
1686238	275638	15925	67	9475.11	8853.67
1751951	280638	16068	68	9562.97	7614.64
1828432	285638	16154	69	9612.04	7667.59
1848382	287166	16182	70	9630.23	8006.61
1909212	287642	16224	71	9661.66	8038.73
