200000	200000	7264	51	4487.58	4474.13
205000	205000	7402	52	4572.43	4520.74
215000	210000	7567	53	4679.98	4654.19
220000	215000	7728	54	4783.64	4760.03
396585	215200	7752	55	4801.71	4724.12
406391	220200	7895	56	4887.77	4978.14
422649	225200	8077	57	4997.66	4979.73
447005	230200	8253	58	5099.64	5058.37
464885	233777	8357	59	5165.43	5148.24
489137	236026	8429	60	5212.25	5199.93
637292	237446	8647	61	5336.89	5300.81
675531	242446	8826	62	5446.89	5415.21
680531	247446	9017	63	5569.05	5541.43
704221	252446	9216	64	5683.11	5660.75
709221	257446	9409	65	5804.27	5777.00
761018	261508	9507	66	5890.02	5866.21
