200000	200000	7371	51	4646.94	4598.91
276803	205000	7643	52	4804.82	4716.32
1084917	210000	8389	53	5229.20	4833.08
1130658	213687	8541	54	5323.82	4807.23
1213064	214476	8555	55	5333.63	4828.99
1222056	216824	8809	56	5521.71	5122.49
1231075	218529	8923	57	5617.64	5240.81
2779139	223529	10514	58	7019.65	6067.27
2866571	228529	10527	59	7031.25	6186.70
3328484	233529	12651	60	8200.21	6904.13
3355579	238529	12848	61	8313.57	6824.64
3397116	243529	13065	62	8447.22	7312.26
3417116	248529	13227	63	8544.28	7276.28
3457323	252313	13353	64	8622.54	7796.39
3465917	256135	13511	65	8728.08	8027.46
3501472	261135	13712	66	8857.10	8201.78
3624135	261381	13750	67	8888.40	8253.80
3628818	261593	13796	68	8927.57	8299.98
3997776	266593	13853	69	8963.34	8799.52
4032233	269208	13929	70	9013.44	8806.85
4114223	274208	14063	71	9092.74	8888.14
