200000	200000	7317	48	4557.05	4506.72
219034	205000	7500	49	4666.50	4634.01
227990	208956	7642	50	4753.55	4712.61
257232	213956	7777	51	4842.15	4806.12
260114	216838	7863	52	4893.59	4861.64
263871	219555	7965	53	4958.43	4926.85
276820	223345	8133	54	5075.71	5032.85
280074	226599	8253	55	5158.30	5120.71
319948	231321	8429	56	5271.88	5222.78
347769	235030	8593	57	5371.01	5334.02
351686	236124	8645	58	5406.54	5363.92
509880	241124	10646	59	6507.79	5705.05
515931	242790	10710	60	6554.00	5576.47
585609	247790	11685	61	7151.48	6268.69
